year,plot,stake,species,abundance
1995,13,37,Sida spin,1
1995,14,51,Sida spin,1
1995,18,17,Sida spin,1
1995,1,31,Tide lanu,2
1995,4,33,Tide lanu,1
1995,8,33,Tide lanu,1
1995,10,53,Tide lanu,4
1995,16,35,Tide lanu,1
1995,22,73,Tide lanu,3
1996,2,37,Amar palm,1
1996,12,57,Amar palm,1
1996,2,77,Ambr arte,1
1996,2,77,Ambr arte,1
1996,9,15,Ambr arte,3
1996,9,15,Ambr arte,3
1996,12,11,Ambr arte,4
1996,12,11,Ambr arte,4
1996,13,11,Ambr arte,1
1996,13,11,Ambr arte,1
1996,24,15,Ambr arte,3
1996,24,15,Ambr arte,3
1996,11,73,Bahi bite,2
1996,1,13,Boer inte,31
1996,1,15,Boer inte,52
1996,1,31,Boer inte,32
1996,1,51,Boer inte,2
1996,1,73,Boer inte,3
1996,2,31,Boer inte,4
1996,2,35,Boer inte,4
1996,2,55,Boer inte,1
1996,2,73,Boer inte,12
1996,3,11,Boer inte,4
1996,3,37,Boer inte,4
1996,3,71,Boer inte,1
1996,3,75,Boer inte,2
1996,4,13,Boer inte,8
1996,4,31,Boer inte,5
1996,4,33,Boer inte,2
1996,4,55,Boer inte,1
1996,4,77,Boer inte,1
1996,6,71,Boer inte,1
1996,8,71,Boer inte,19
1996,9,55,Boer inte,1
1996,10,33,Boer inte,1
1996,10,35,Boer inte,3
1996,10,51,Boer inte,12
1996,10,55,Boer inte,2
1996,10,57,Boer inte,1
1996,10,73,Boer inte,2
1996,11,37,Boer inte,3
1996,11,71,Boer inte,1
1996,11,73,Boer inte,2
1996,12,17,Boer inte,2
1996,12,31,Boer inte,3
1996,12,33,Boer inte,9
1996,12,35,Boer inte,11
1996,12,37,Boer inte,5
1996,12,51,Boer inte,8
1996,12,53,Boer inte,3
1996,12,57,Boer inte,5
1996,12,75,Boer inte,1
1996,13,13,Boer inte,5
1996,13,15,Boer inte,33
1996,13,33,Boer inte,3
1996,13,37,Boer inte,3
1996,13,55,Boer inte,2
1996,13,57,Boer inte,3
1996,13,77,Boer inte,1
1996,14,13,Boer inte,1
1996,14,35,Boer inte,2
1996,15,31,Boer inte,1
1996,15,37,Boer inte,3
1996,15,77,Boer inte,2
1996,16,13,Boer inte,1
1996,16,15,Boer inte,9
1996,16,17,Boer inte,9
1996,16,33,Boer inte,25
1996,16,51,Boer inte,31
1996,16,53,Boer inte,10
1996,16,55,Boer inte,15
1996,16,57,Boer inte,12
1996,16,71,Boer inte,5
1996,16,75,Boer inte,1
1996,16,77,Boer inte,10
1996,17,37,Boer inte,6
1996,18,17,Boer inte,12
1996,18,53,Boer inte,1
1996,18,55,Boer inte,2
1996,18,73,Boer inte,31
1996,18,75,Boer inte,26
1996,18,77,Boer inte,25
1996,19,11,Boer inte,30
1996,19,13,Boer inte,27
1996,19,15,Boer inte,6
1996,19,17,Boer inte,12
1996,19,31,Boer inte,19
1996,19,33,Boer inte,4
1996,19,35,Boer inte,22
1996,19,37,Boer inte,9
1996,19,53,Boer inte,5
1996,19,55,Boer inte,2
1996,19,77,Boer inte,9
1996,20,11,Boer inte,1
1996,20,13,Boer inte,2
1996,20,15,Boer inte,4
1996,20,17,Boer inte,1
1996,20,33,Boer inte,26
1996,20,35,Boer inte,1
1996,20,37,Boer inte,14
1996,20,53,Boer inte,8
1996,20,55,Boer inte,73
1996,20,57,Boer inte,29
1996,20,71,Boer inte,5
1996,20,77,Boer inte,3
1996,21,13,Boer inte,1
1996,21,15,Boer inte,16
1996,21,17,Boer inte,9
1996,21,31,Boer inte,1
1996,21,33,Boer inte,6
1996,21,51,Boer inte,12
1996,21,53,Boer inte,4
1996,21,55,Boer inte,13
1996,21,73,Boer inte,11
1996,22,13,Boer inte,18
1996,22,17,Boer inte,5
1996,22,33,Boer inte,1
1996,22,35,Boer inte,8
1996,22,37,Boer inte,12
1996,22,51,Boer inte,2
1996,22,57,Boer inte,1
1996,22,71,Boer inte,22
1996,22,73,Boer inte,8
1996,22,77,Boer inte,5
1996,23,13,Boer inte,5
1996,23,15,Boer inte,2
1996,23,31,Boer inte,6
1996,23,33,Boer inte,31
1996,23,35,Boer inte,38
1996,23,37,Boer inte,7
1996,23,53,Boer inte,6
1996,23,55,Boer inte,4
1996,23,71,Boer inte,6
1996,24,55,Boer inte,1
1996,24,57,Boer inte,8
1996,24,73,Boer inte,1
1996,24,77,Boer inte,1
1996,1,17,Boer cout,1
1996,1,37,Boer cout,1
1996,1,53,Boer cout,3
1996,1,75,Boer cout,3
1996,2,13,Boer cout,3
1996,2,15,Boer cout,20
1996,3,57,Boer cout,1
1996,4,35,Boer cout,1
1996,6,37,Boer cout,1
1996,8,15,Boer cout,4
1996,8,35,Boer cout,3
1996,8,37,Boer cout,1
1996,8,77,Boer cout,1
1996,10,17,Boer cout,1
1996,10,37,Boer cout,5
1996,12,11,Boer cout,2
1996,12,15,Boer cout,12
1996,12,35,Boer cout,1
1996,12,77,Boer cout,3
1996,13,55,Boer cout,2
1996,17,53,Boer cout,1
1996,19,57,Boer cout,1
1996,23,13,Boer cout,16
1996,23,15,Boer cout,1
1996,24,37,Boer cout,1
1996,4,13,Boer torr,1
1996,1,11,Bout aris,29
1996,1,13,Bout aris,5
1996,1,15,Bout aris,7
1996,1,17,Bout aris,29
1996,1,31,Bout aris,19
1996,1,33,Bout aris,17
1996,1,51,Bout aris,8
1996,1,53,Bout aris,23
1996,1,73,Bout aris,5
1996,1,77,Bout aris,1
1996,2,11,Bout aris,4
1996,2,13,Bout aris,7
1996,2,15,Bout aris,4
1996,2,17,Bout aris,2
1996,2,31,Bout aris,49
1996,3,37,Bout aris,25
1996,3,51,Bout aris,71
1996,3,53,Bout aris,8
1996,3,55,Bout aris,1
1996,3,75,Bout aris,17
1996,4,13,Bout aris,7
1996,4,31,Bout aris,1
1996,4,35,Bout aris,1
1996,4,53,Bout aris,3
1996,4,55,Bout aris,1
1996,4,75,Bout aris,3
1996,4,77,Bout aris,1
1996,5,11,Bout aris,10
1996,5,13,Bout aris,2
1996,5,15,Bout aris,2
1996,5,31,Bout aris,2
1996,5,33,Bout aris,12
1996,5,35,Bout aris,3
1996,5,37,Bout aris,8
1996,5,51,Bout aris,1
1996,5,53,Bout aris,7
1996,5,55,Bout aris,1
1996,5,57,Bout aris,12
1996,5,75,Bout aris,71
1996,6,31,Bout aris,2
1996,6,33,Bout aris,1
1996,6,35,Bout aris,2
1996,6,53,Bout aris,1
1996,6,57,Bout aris,1
1996,7,31,Bout aris,1
1996,7,51,Bout aris,1
1996,7,57,Bout aris,1
1996,8,11,Bout aris,2
1996,8,13,Bout aris,6
1996,8,15,Bout aris,3
1996,8,17,Bout aris,15
1996,8,31,Bout aris,12
1996,8,33,Bout aris,33
1996,8,35,Bout aris,15
1996,8,51,Bout aris,3
1996,8,53,Bout aris,13
1996,8,55,Bout aris,1
1996,8,57,Bout aris,5
1996,8,71,Bout aris,4
1996,8,77,Bout aris,4
1996,9,33,Bout aris,1
1996,9,35,Bout aris,1
1996,9,37,Bout aris,2
1996,9,51,Bout aris,1
1996,9,53,Bout aris,7
1996,9,57,Bout aris,1
1996,9,77,Bout aris,5
1996,10,11,Bout aris,1
1996,10,31,Bout aris,3
1996,10,33,Bout aris,9
1996,10,35,Bout aris,6
1996,10,37,Bout aris,1
1996,10,51,Bout aris,7
1996,10,53,Bout aris,1
1996,10,55,Bout aris,1
1996,10,71,Bout aris,1
1996,10,73,Bout aris,1
1996,10,75,Bout aris,4
1996,11,11,Bout aris,2
1996,11,13,Bout aris,5
1996,11,15,Bout aris,2
1996,11,35,Bout aris,3
1996,11,37,Bout aris,1
1996,11,53,Bout aris,1
1996,11,71,Bout aris,1
1996,11,73,Bout aris,2
1996,12,17,Bout aris,3
1996,12,35,Bout aris,1
1996,12,37,Bout aris,4
1996,12,71,Bout aris,3
1996,12,75,Bout aris,2
1996,12,77,Bout aris,3
1996,13,11,Bout aris,1
1996,13,17,Bout aris,1
1996,13,37,Bout aris,2
1996,13,51,Bout aris,1
1996,14,11,Bout aris,3
1996,14,13,Bout aris,2
1996,14,15,Bout aris,4
1996,14,17,Bout aris,5
1996,14,35,Bout aris,1
1996,14,37,Bout aris,2
1996,14,51,Bout aris,1
1996,14,75,Bout aris,1
1996,14,77,Bout aris,2
1996,15,11,Bout aris,6
1996,15,13,Bout aris,1
1996,15,37,Bout aris,1
1996,15,51,Bout aris,1
1996,15,57,Bout aris,2
1996,15,73,Bout aris,1
1996,15,75,Bout aris,2
1996,15,77,Bout aris,1
1996,16,11,Bout aris,2
1996,16,13,Bout aris,3
1996,16,15,Bout aris,1
1996,16,17,Bout aris,7
1996,16,31,Bout aris,52
1996,16,33,Bout aris,44
1996,16,35,Bout aris,2
1996,16,37,Bout aris,56
1996,16,51,Bout aris,7
1996,16,53,Bout aris,31
1996,16,55,Bout aris,2
1996,16,57,Bout aris,3
1996,17,13,Bout aris,57
1996,17,31,Bout aris,7
1996,17,33,Bout aris,6
1996,17,35,Bout aris,18
1996,17,37,Bout aris,4
1996,17,51,Bout aris,1
1996,17,55,Bout aris,2
1996,17,73,Bout aris,6
1996,18,13,Bout aris,11
1996,18,17,Bout aris,11
1996,18,53,Bout aris,7
1996,19,11,Bout aris,6
1996,19,13,Bout aris,2
1996,19,17,Bout aris,3
1996,19,31,Bout aris,12
1996,19,33,Bout aris,1
1996,19,37,Bout aris,2
1996,19,51,Bout aris,1
1996,19,53,Bout aris,2
1996,20,11,Bout aris,3
1996,20,13,Bout aris,1
1996,20,15,Bout aris,23
1996,20,17,Bout aris,5
1996,20,31,Bout aris,1
1996,20,37,Bout aris,6
1996,20,51,Bout aris,4
1996,20,53,Bout aris,1
1996,20,57,Bout aris,5
1996,20,75,Bout aris,10
1996,21,13,Bout aris,1
1996,21,31,Bout aris,6
1996,21,33,Bout aris,8
1996,21,51,Bout aris,5
1996,21,53,Bout aris,12
1996,21,77,Bout aris,12
1996,22,11,Bout aris,2
1996,22,13,Bout aris,8
1996,22,17,Bout aris,2
1996,22,31,Bout aris,1
1996,22,33,Bout aris,12
1996,22,35,Bout aris,25
1996,22,37,Bout aris,4
1996,22,51,Bout aris,12
1996,22,53,Bout aris,1
1996,22,55,Bout aris,4
1996,22,57,Bout aris,15
1996,22,71,Bout aris,3
1996,22,73,Bout aris,19
1996,22,77,Bout aris,1
1996,23,13,Bout aris,3
1996,23,17,Bout aris,1
1996,23,31,Bout aris,7
1996,23,33,Bout aris,6
1996,23,53,Bout aris,3
1996,23,71,Bout aris,3
1996,23,73,Bout aris,51
1996,23,77,Bout aris,1
1996,24,37,Bout aris,7
1996,24,51,Bout aris,1
1996,24,57,Bout aris,12
1996,1,73,Bout barb,1
1996,1,77,Bout barb,1
1996,2,13,Bout barb,2
1996,2,17,Bout barb,1
1996,2,31,Bout barb,1
1996,2,35,Bout barb,1
1996,3,15,Bout barb,5
1996,3,17,Bout barb,7
1996,3,37,Bout barb,22
1996,3,53,Bout barb,4
1996,3,55,Bout barb,16
1996,3,71,Bout barb,3
1996,4,11,Bout barb,55
1996,4,13,Bout barb,1
1996,4,15,Bout barb,12
1996,4,17,Bout barb,5
1996,4,33,Bout barb,20
1996,4,35,Bout barb,19
1996,4,37,Bout barb,5
1996,4,51,Bout barb,2
1996,4,53,Bout barb,13
1996,4,55,Bout barb,16
1996,4,57,Bout barb,28
1996,4,71,Bout barb,4
1996,4,77,Bout barb,2
1996,5,13,Bout barb,1
1996,5,31,Bout barb,12
1996,5,33,Bout barb,10
1996,5,37,Bout barb,18
1996,5,57,Bout barb,1
1996,6,35,Bout barb,3
1996,6,53,Bout barb,1
1996,6,71,Bout barb,5
1996,7,15,Bout barb,1
1996,8,15,Bout barb,4
1996,8,17,Bout barb,11
1996,8,31,Bout barb,2
1996,8,33,Bout barb,14
1996,8,35,Bout barb,5
1996,8,37,Bout barb,1
1996,8,51,Bout barb,2
1996,8,53,Bout barb,14
1996,8,55,Bout barb,6
1996,8,57,Bout barb,14
1996,8,71,Bout barb,1
1996,8,73,Bout barb,13
1996,8,75,Bout barb,3
1996,8,77,Bout barb,10
1996,9,53,Bout barb,4
1996,10,13,Bout barb,14
1996,10,15,Bout barb,2
1996,10,17,Bout barb,3
1996,10,31,Bout barb,4
1996,10,33,Bout barb,2
1996,10,37,Bout barb,4
1996,10,51,Bout barb,3
1996,10,53,Bout barb,2
1996,10,55,Bout barb,1
1996,10,71,Bout barb,9
1996,10,73,Bout barb,23
1996,11,37,Bout barb,1
1996,11,53,Bout barb,2
1996,11,73,Bout barb,2
1996,12,11,Bout barb,1
1996,12,17,Bout barb,6
1996,12,35,Bout barb,1
1996,12,51,Bout barb,11
1996,12,53,Bout barb,6
1996,12,55,Bout barb,2
1996,12,71,Bout barb,1
1996,12,77,Bout barb,1
1996,13,51,Bout barb,3
1996,13,53,Bout barb,11
1996,13,55,Bout barb,10
1996,13,71,Bout barb,2
1996,14,15,Bout barb,2
1996,14,33,Bout barb,3
1996,14,35,Bout barb,1
1996,14,57,Bout barb,1
1996,14,77,Bout barb,17
1996,15,11,Bout barb,7
1996,15,31,Bout barb,1
1996,15,75,Bout barb,1
1996,15,77,Bout barb,6
1996,16,11,Bout barb,7
1996,16,15,Bout barb,2
1996,16,31,Bout barb,4
1996,16,33,Bout barb,1
1996,16,35,Bout barb,1
1996,16,51,Bout barb,1
1996,16,55,Bout barb,2
1996,16,75,Bout barb,1
1996,16,77,Bout barb,2
1996,17,11,Bout barb,25
1996,17,15,Bout barb,3
1996,17,17,Bout barb,11
1996,17,31,Bout barb,1
1996,17,33,Bout barb,5
1996,17,35,Bout barb,1
1996,17,37,Bout barb,14
1996,17,53,Bout barb,1
1996,17,71,Bout barb,3
1996,17,73,Bout barb,3
1996,17,75,Bout barb,1
1996,17,77,Bout barb,2
1996,18,11,Bout barb,2
1996,18,13,Bout barb,1
1996,18,31,Bout barb,6
1996,18,35,Bout barb,1
1996,18,75,Bout barb,1
1996,19,11,Bout barb,8
1996,19,13,Bout barb,7
1996,19,31,Bout barb,3
1996,19,33,Bout barb,4
1996,19,35,Bout barb,3
1996,19,53,Bout barb,3
1996,20,11,Bout barb,8
1996,20,13,Bout barb,2
1996,20,15,Bout barb,4
1996,20,17,Bout barb,1
1996,20,31,Bout barb,2
1996,20,33,Bout barb,5
1996,20,35,Bout barb,2
1996,20,37,Bout barb,34
1996,20,55,Bout barb,21
1996,20,57,Bout barb,4
1996,20,71,Bout barb,14
1996,20,73,Bout barb,3
1996,20,75,Bout barb,63
1996,21,31,Bout barb,1
1996,21,51,Bout barb,2
1996,21,55,Bout barb,10
1996,22,11,Bout barb,8
1996,22,13,Bout barb,2
1996,22,33,Bout barb,1
1996,22,35,Bout barb,1
1996,23,13,Bout barb,3
1996,23,17,Bout barb,2
1996,23,33,Bout barb,14
1996,23,35,Bout barb,6
1996,23,55,Bout barb,4
1996,23,75,Bout barb,1
1996,24,37,Bout barb,2
1996,19,35,Crot pumi,1
1996,22,17,Crot pumi,2
1996,22,33,Crot pumi,1
1996,1,73,Dale brac,1
1996,1,73,Dale brac,1
1996,2,31,Dale brac,1
1996,2,31,Dale brac,1
1996,3,51,Dale brac,3
1996,3,51,Dale brac,3
1996,10,15,Dale brac,8
1996,10,15,Dale brac,8
1996,10,17,Dale brac,6
1996,10,17,Dale brac,6
1996,10,31,Dale brac,5
1996,10,31,Dale brac,5
1996,10,33,Dale brac,6
1996,10,33,Dale brac,6
1996,10,37,Dale brac,2
1996,10,37,Dale brac,2
1996,10,51,Dale brac,1
1996,10,51,Dale brac,1
1996,10,53,Dale brac,5
1996,10,53,Dale brac,5
1996,10,55,Dale brac,5
1996,10,55,Dale brac,5
1996,10,71,Dale brac,2
1996,10,71,Dale brac,2
1996,10,73,Dale brac,1
1996,10,73,Dale brac,1
1996,11,13,Dale brac,1
1996,11,13,Dale brac,1
1996,22,71,Dale brac,3
1996,22,71,Dale brac,3
1996,22,73,Dale brac,1
1996,22,73,Dale brac,1
1996,23,53,Dale brac,1
1996,23,53,Dale brac,1
1996,23,71,Dale brac,6
1996,23,71,Dale brac,6
1996,14,17,Euph micr,3
1996,2,35,Euph serp,1
1996,4,11,Euph serp,27
1996,4,13,Euph serp,1
1996,4,17,Euph serp,1
1996,4,51,Euph serp,2
1996,4,53,Euph serp,5
1996,4,55,Euph serp,13
1996,4,75,Euph serp,2
1996,5,11,Euph serp,1
1996,5,57,Euph serp,1
1996,7,51,Euph serp,1
1996,8,35,Euph serp,2
1996,10,53,Euph serp,22
1996,10,55,Euph serp,14
1996,10,73,Euph serp,11
1996,10,75,Euph serp,8
1996,11,15,Euph serp,1
1996,11,33,Euph serp,1
1996,11,55,Euph serp,1
1996,12,17,Euph serp,17
1996,12,51,Euph serp,12
1996,12,53,Euph serp,10
1996,12,57,Euph serp,1
1996,15,17,Euph serp,1
1996,17,11,Euph serp,4
1996,17,33,Euph serp,18
1996,17,37,Euph serp,1
1996,21,75,Euph serp,1
1996,22,55,Euph serp,3
1996,23,13,Euph serp,1
1996,23,37,Euph serp,19
1996,5,75,Euph serr,1
1996,19,15,Euph serr,10
1996,19,35,Euph serr,1
1996,1,11,Kall gran,1
1996,1,37,Kall gran,1
1996,5,31,Kall gran,1
1996,6,53,Kall gran,1
1996,18,37,Kall gran,1
1996,21,33,Kall gran,2
1996,5,11,Mach tanr,1
1996,5,13,Mach tanr,1
1996,14,51,Mach tanr,1
1996,1,37,Pani ariz,2
1996,2,37,Pani ariz,1
1996,4,75,Pani ariz,1
1996,1,11,Pani hirt,1
1996,1,11,Pani hirt,1
1996,1,71,Pani hirt,4
1996,1,71,Pani hirt,4
1996,1,73,Pani hirt,5
1996,1,73,Pani hirt,5
1996,1,75,Pani hirt,1
1996,1,75,Pani hirt,1
1996,2,17,Pani hirt,1
1996,2,17,Pani hirt,1
1996,2,31,Pani hirt,1
1996,2,31,Pani hirt,1
1996,3,33,Pani hirt,1
1996,3,33,Pani hirt,1
1996,3,71,Pani hirt,1
1996,3,71,Pani hirt,1
1996,4,11,Pani hirt,1
1996,4,11,Pani hirt,1
1996,4,77,Pani hirt,1
1996,4,77,Pani hirt,1
1996,6,33,Pani hirt,2
1996,6,33,Pani hirt,2
1996,6,35,Pani hirt,2
1996,6,35,Pani hirt,2
1996,8,33,Pani hirt,1
1996,8,33,Pani hirt,1
1996,9,31,Pani hirt,1
1996,9,31,Pani hirt,1
1996,9,33,Pani hirt,2
1996,9,33,Pani hirt,2
1996,11,31,Pani hirt,1
1996,11,31,Pani hirt,1
1996,11,71,Pani hirt,2
1996,11,71,Pani hirt,2
1996,13,37,Pani hirt,1
1996,13,37,Pani hirt,1
1996,14,75,Pani hirt,2
1996,14,75,Pani hirt,2
1996,14,77,Pani hirt,1
1996,14,77,Pani hirt,1
1996,15,71,Pani hirt,2
1996,15,71,Pani hirt,2
1996,15,77,Pani hirt,2
1996,15,77,Pani hirt,2
1996,16,11,Pani hirt,4
1996,16,11,Pani hirt,4
1996,18,31,Pani hirt,1
1996,18,31,Pani hirt,1
1996,19,15,Pani hirt,1
1996,19,15,Pani hirt,1
1996,20,73,Pani hirt,1
1996,20,73,Pani hirt,1
1996,21,15,Pani hirt,1
1996,21,15,Pani hirt,1
1996,21,55,Pani hirt,1
1996,21,55,Pani hirt,1
1996,21,73,Pani hirt,1
1996,21,73,Pani hirt,1
1996,21,75,Pani hirt,2
1996,21,75,Pani hirt,2
1996,22,33,Pani hirt,1
1996,22,33,Pani hirt,1
1996,22,35,Pani hirt,5
1996,22,35,Pani hirt,5
1996,22,55,Pani hirt,1
1996,22,55,Pani hirt,1
1996,22,57,Pani hirt,2
1996,22,57,Pani hirt,2
1996,22,77,Pani hirt,3
1996,22,77,Pani hirt,3
1996,18,51,Pani mili,1
1996,1,53,Pect papp,2
1996,1,75,Pect papp,1
1996,2,13,Pect papp,2
1996,8,17,Pect papp,1
1996,8,35,Pect papp,1
1996,8,51,Pect papp,1
1996,8,53,Pect papp,3
1996,8,55,Pect papp,1
1996,12,31,Pect papp,1
1996,12,37,Pect papp,1
1996,14,77,Pect papp,1
1996,17,37,Pect papp,1
1996,18,17,Sida spin,2
1996,22,55,Sida spin,3
1996,23,53,Sida spin,1
1996,4,15,Tide lanu,1
1996,4,53,Tide lanu,2
1996,4,71,Tide lanu,1
1996,5,11,Tide lanu,1
1996,5,13,Tide lanu,1
1996,5,33,Tide lanu,1
1996,5,55,Tide lanu,1
1996,6,13,Tide lanu,1
1996,6,15,Tide lanu,1
1996,6,33,Tide lanu,3
1996,8,51,Tide lanu,2
1996,8,77,Tide lanu,1
1996,9,13,Tide lanu,2
1996,10,53,Tide lanu,1
1996,11,11,Tide lanu,3
1996,11,15,Tide lanu,1
1996,13,77,Tide lanu,1
1996,14,11,Tide lanu,1
1996,15,11,Tide lanu,1
1996,15,17,Tide lanu,1
1996,15,31,Tide lanu,1
1996,16,77,Tide lanu,2
1996,17,33,Tide lanu,1
1996,19,13,Tide lanu,2
1996,20,77,Tide lanu,2
1996,21,13,Tide lanu,1
1996,21,17,Tide lanu,2
1996,21,35,Tide lanu,1
1996,21,77,Tide lanu,2
1996,22,55,Tide lanu,2
1996,22,73,Tide lanu,2
1996,22,77,Tide lanu,1
1996,23,31,Tide lanu,1
1996,23,77,Tide lanu,1
1996,24,11,Tide lanu,2
1997,2,37,Amar palm,1
1997,2,73,Amar palm,6
1997,12,35,Amar palm,1
1997,12,57,Amar palm,2
1997,12,77,Amar palm,2
1997,2,71,Ambr arte,1
1997,2,71,Ambr arte,1
1997,2,73,Ambr arte,1
1997,2,73,Ambr arte,1
1997,2,77,Ambr arte,1
1997,2,77,Ambr arte,1
1997,9,15,Ambr arte,5
1997,9,15,Ambr arte,5
1997,24,15,Ambr arte,6
1997,24,15,Ambr arte,6
1997,1,11,Aris adsc,14
1997,1,13,Aris adsc,26
1997,1,15,Aris adsc,110
1997,1,33,Aris adsc,16
1997,1,51,Aris adsc,27
1997,1,53,Aris adsc,28
1997,1,71,Aris adsc,81
1997,1,73,Aris adsc,4
1997,2,11,Aris adsc,5
1997,2,13,Aris adsc,14
1997,2,15,Aris adsc,1
1997,2,31,Aris adsc,1
1997,2,77,Aris adsc,1
1997,3,17,Aris adsc,2
1997,3,33,Aris adsc,7
1997,3,35,Aris adsc,61
1997,3,37,Aris adsc,46
1997,3,51,Aris adsc,15
1997,3,53,Aris adsc,8
1997,3,55,Aris adsc,25
1997,3,57,Aris adsc,1
1997,4,11,Aris adsc,15
1997,4,13,Aris adsc,20
1997,4,15,Aris adsc,1
1997,4,17,Aris adsc,2
1997,4,31,Aris adsc,3
1997,4,33,Aris adsc,3
1997,4,35,Aris adsc,6
1997,4,37,Aris adsc,9
1997,4,51,Aris adsc,12
1997,4,53,Aris adsc,16
1997,4,55,Aris adsc,8
1997,4,71,Aris adsc,22
1997,4,73,Aris adsc,7
1997,4,75,Aris adsc,19
1997,4,77,Aris adsc,8
1997,5,11,Aris adsc,50
1997,5,13,Aris adsc,61
1997,5,15,Aris adsc,10
1997,5,17,Aris adsc,4
1997,5,31,Aris adsc,21
1997,5,33,Aris adsc,21
1997,5,51,Aris adsc,12
1997,5,53,Aris adsc,2
1997,5,55,Aris adsc,11
1997,5,57,Aris adsc,36
1997,5,71,Aris adsc,2
1997,5,77,Aris adsc,4
1997,6,11,Aris adsc,3
1997,6,13,Aris adsc,2
1997,6,15,Aris adsc,2
1997,6,31,Aris adsc,7
1997,6,33,Aris adsc,114
1997,6,35,Aris adsc,5
1997,6,37,Aris adsc,4
1997,6,53,Aris adsc,16
1997,6,57,Aris adsc,6
1997,7,17,Aris adsc,1
1997,7,51,Aris adsc,2
1997,8,11,Aris adsc,4
1997,8,15,Aris adsc,31
1997,8,17,Aris adsc,8
1997,8,31,Aris adsc,11
1997,8,33,Aris adsc,5
1997,8,35,Aris adsc,14
1997,8,51,Aris adsc,1
1997,8,53,Aris adsc,3
1997,8,57,Aris adsc,17
1997,8,71,Aris adsc,17
1997,8,73,Aris adsc,5
1997,8,75,Aris adsc,4
1997,8,77,Aris adsc,6
1997,9,11,Aris adsc,1
1997,9,13,Aris adsc,51
1997,9,15,Aris adsc,8
1997,9,17,Aris adsc,1
1997,9,33,Aris adsc,4
1997,9,35,Aris adsc,1
1997,9,37,Aris adsc,1
1997,9,57,Aris adsc,1
1997,9,75,Aris adsc,2
1997,9,77,Aris adsc,5
1997,10,13,Aris adsc,14
1997,10,15,Aris adsc,22
1997,10,17,Aris adsc,23
1997,10,31,Aris adsc,3
1997,10,33,Aris adsc,9
1997,10,35,Aris adsc,19
1997,10,37,Aris adsc,69
1997,10,51,Aris adsc,6
1997,10,53,Aris adsc,47
1997,10,55,Aris adsc,44
1997,10,57,Aris adsc,3
1997,10,71,Aris adsc,5
1997,10,75,Aris adsc,20
1997,11,17,Aris adsc,1
1997,11,31,Aris adsc,1
1997,11,53,Aris adsc,9
1997,11,55,Aris adsc,1
1997,11,73,Aris adsc,1
1997,12,31,Aris adsc,7
1997,12,35,Aris adsc,7
1997,12,37,Aris adsc,1
1997,12,53,Aris adsc,6
1997,12,57,Aris adsc,3
1997,12,71,Aris adsc,6
1997,12,73,Aris adsc,1
1997,13,11,Aris adsc,30
1997,13,13,Aris adsc,19
1997,13,15,Aris adsc,5
1997,13,17,Aris adsc,8
1997,13,33,Aris adsc,34
1997,13,37,Aris adsc,1
1997,13,51,Aris adsc,2
1997,13,55,Aris adsc,52
1997,14,15,Aris adsc,12
1997,14,17,Aris adsc,7
1997,14,55,Aris adsc,2
1997,14,77,Aris adsc,1
1997,15,13,Aris adsc,6
1997,15,37,Aris adsc,17
1997,15,51,Aris adsc,2
1997,15,53,Aris adsc,2
1997,15,55,Aris adsc,2
1997,15,57,Aris adsc,9
1997,15,71,Aris adsc,10
1997,15,73,Aris adsc,17
1997,15,75,Aris adsc,11
1997,16,11,Aris adsc,19
1997,16,13,Aris adsc,11
1997,16,15,Aris adsc,13
1997,16,17,Aris adsc,28
1997,16,31,Aris adsc,6
1997,16,33,Aris adsc,10
1997,16,35,Aris adsc,15
1997,16,37,Aris adsc,15
1997,16,51,Aris adsc,43
1997,16,53,Aris adsc,6
1997,16,55,Aris adsc,6
1997,16,57,Aris adsc,18
1997,16,71,Aris adsc,2
1997,16,75,Aris adsc,1
1997,16,77,Aris adsc,39
1997,17,11,Aris adsc,6
1997,17,13,Aris adsc,1
1997,17,17,Aris adsc,3
1997,17,35,Aris adsc,3
1997,17,53,Aris adsc,1
1997,17,55,Aris adsc,2
1997,17,57,Aris adsc,1
1997,17,71,Aris adsc,1
1997,17,73,Aris adsc,1
1997,18,13,Aris adsc,15
1997,18,15,Aris adsc,61
1997,18,31,Aris adsc,5
1997,18,35,Aris adsc,4
1997,18,37,Aris adsc,38
1997,18,51,Aris adsc,138
1997,18,53,Aris adsc,1
1997,18,57,Aris adsc,1
1997,18,71,Aris adsc,2
1997,18,75,Aris adsc,5
1997,19,11,Aris adsc,10
1997,19,13,Aris adsc,15
1997,19,15,Aris adsc,59
1997,19,17,Aris adsc,96
1997,19,31,Aris adsc,7
1997,19,33,Aris adsc,27
1997,19,35,Aris adsc,1
1997,19,37,Aris adsc,8
1997,19,55,Aris adsc,1
1997,19,71,Aris adsc,1
1997,19,73,Aris adsc,1
1997,20,11,Aris adsc,3
1997,20,13,Aris adsc,17
1997,20,15,Aris adsc,20
1997,20,17,Aris adsc,5
1997,20,33,Aris adsc,6
1997,20,35,Aris adsc,6
1997,20,37,Aris adsc,7
1997,20,53,Aris adsc,2
1997,20,55,Aris adsc,20
1997,20,57,Aris adsc,5
1997,20,73,Aris adsc,12
1997,20,75,Aris adsc,19
1997,20,77,Aris adsc,10
1997,21,13,Aris adsc,6
1997,21,15,Aris adsc,15
